813	1
814	1
815	2
816	1
817	1
818	2
819	1
820	1
821	2
822	1
823	70
824	49
825	1
826	2
827	1
828	1
829	1
830	1
831	31
832	1
833	1
834	1
835	205
836	5
837	1
838	1
839	1
840	5
841	1
842	2
843	1
844	1
845	9
846	1
847	1
848	14
849	71
850	1
851	1
852	1
853	3
854	4
855	2
856	2
857	2
858	6
859	79
860	1
861	1
862	1
863	1
864	15
865	1
866	1
867	5
868	2
869	58
870	5
871	1
872	2
873	1
874	6
875	44
876	151
877	41
878	1
879	4
880	2
881	1
882	1
883	1
884	15
885	1
886	1
887	45
888	1
889	2
890	2
891	18
892	2
893	30
894	1
895	2
896	668
897	1
898	1
899	1
900	2
901	1
902	2
903	2
904	1
905	4
906	1
907	4
908	11
909	2
910	3
911	9
912	1
913	1
914	1
915	6
916	3
917	1
918	13
919	4
920	1
921	1
922	2
923	3
924	2
925	1
926	10
927	1
928	1
929	1
930	1
931	1
932	1
933	1
934	1
935	1
936	6
937	1
938	1
939	3
940	1
941	1
942	47
943	1
944	1
945	1
946	9
947	2
948	1
949	4
950	5
951	1
952	1
953	1
954	4
955	1
956	1
957	1
958	2
959	1
960	12
961	10
962	1
963	122
964	1
965	1
966	1
967	2
968	2
969	1
970	2
971	1
972	1
973	1
974	2
975	3
976	43
977	1
978	1
979	4
980	1
981	8
982	1
983	2
984	7
985	5
986	1
987	2
988	1
989	11
990	4
991	5
992	2
993	1
994	1
995	4
996	2
997	1
998	5
999	1
1000	1
1001	1
1002	4
1003	4
1004	1
1005	1
1006	1
1007	1
1008	203
1009	1
1010	3
1011	23
1012	8
1013	8
1014	12
1015	9
1016	1
1017	1
1018	1
1019	1
1020	986
1021	41
1022	12
1023	1
1024	2
1025	1
1026	4
1027	1
1028	2
1029	13
1030	3
1031	2
1032	16
1033	2
1034	1
1035	1
1036	2
1037	3
1038	6
1039	1
1040	1
1041	1
1042	1
1043	6
1044	1
1045	1
1046	1
1047	4
1048	1
1049	1
1050	1
1051	1
1052	2
1053	1
1054	1
1055	2
1056	1
1057	1
1058	1
1059	8
1060	1
1061	6
1062	1
1063	2
1064	1
1065	1
1066	25
1067	430
1068	1
1069	34
1070	26
1071	1
1072	3
1073	1
1074	3
1075	1
1076	8
1077	1
1078	1
1079	6
1080	10
1081	45
1082	2
1083	2
1084	3
1085	117
1086	1
1087	1
1088	1
1089	1
1090	1
1091	6
1092	1
1093	1
1094	3
1095	1
1096	1
1097	1
1098	12
1099	1
1100	1
1101	4
1102	1
1103	1
1104	3
1105	4
1106	1
1107	72
1108	17
1109	3
1110	1
1111	6
1112	2
1113	1
1114	2
1115	2
1116	9
1117	6
1118	1
1119	2
1120	4
1121	1
1122	1
1123	1
1124	1
1125	1
1126	1
1127	1
1128	1
1129	1
1130	1
1131	2
1132	1
1133	11
1134	2
1135	1
1136	1
1137	1
1138	1
1139	2
1140	1
1141	21
1142	1
1143	1
1144	9
1145	1
1146	2
1147	103
1148	132
1149	60
1150	1
1151	5
1152	1
1153	1
1154	1
1155	1
1156	1
1157	1
1158	5
1159	1
1160	1
1161	5
1162	1
1163	20
1164	1
1165	1
1166	1
1167	2
1168	3
1169	3
1170	1
1171	4
1172	1
1173	1
1174	2
1175	2
1176	2
1177	4
1178	1
1179	2
1180	8
1181	2
1182	2
1183	1
1184	1
1185	1
1186	1
1187	1
1188	1
1189	1
1190	1
1191	1
1192	1
1193	9
1194	2
1195	283
1196	1
1197	1
1198	1
1199	38
1200	1
1201	1
1202	7
1203	1
1204	1
1205	1
1206	1
1207	1
1208	2
1209	1
1210	1
1211	4
1212	1
1213	1
1214	1
1215	2
1216	1
1217	1
1218	1
1219	21
1220	3
1221	1
1222	1
1223	53
1224	1
1225	1
1226	4
1227	1
1228	8
1229	12
1230	5
1231	3
1232	1
1233	1
1234	1
1235	1
1236	1
1237	6
1238	1
1239	1
1240	11
1241	1
1242	1
1243	1
1244	1
1245	1
1246	1
1247	1
1248	7
1249	7
1250	1
1251	1
1252	16
1253	1
1254	1
1255	4
1256	1
1257	31
1258	1
1259	1
1260	1
1261	1
1262	3
1263	9
1264	1
1265	3
1266	1
1267	1
1268	3
1269	36
1270	2
1271	70
1272	8
1273	1
1274	1
1275	54
1276	7
1277	1
1278	5
1279	2
1280	1
1281	5
1282	5
1283	89
1284	1
1285	1
1286	15
1287	13
1288	1
1289	1
1290	15
1291	32
1292	1
1293	24
1294	2
1295	1
1296	1
1297	4
1298	1
1299	1
1300	4
1301	1
1302	1
1303	4
1304	1
1305	1
1306	7
1307	1
1308	1
1309	25
1310	2
1311	49
1312	1
1313	1
1314	1
1315	1
1316	1
1317	1
1318	4
1319	1
1320	2
1321	254
1322	1
1323	5
1324	1
1325	146
1326	2
1327	1
1328	18
1329	3
1330	1
1331	4
1332	8
1333	1
1334	1
1335	1
1336	1
1337	1
1338	3
1339	1
1340	3
1341	1
1342	1
1343	1
1344	1
1345	2
1346	1
1347	1
1348	2
1349	1
1350	2
1351	2
1352	1
1353	1
1354	8
1355	13
1356	1
1357	1
1358	42
1359	37
1360	2
1361	33
1362	1
1363	1
1364	12
1365	1
1366	1
1367	1
1368	2
1369	98
1370	4
1371	7
1372	2
1373	2
1374	146
1375	2
1376	4
1377	4
1378	70
1379	2
1380	1
1381	1
1382	3
1383	2
1384	1
1385	6
1386	13
1387	1
1388	1
1389	1
1390	1
1391	1
1392	1
1393	1
1394	5
1395	1
1396	2
1397	7
1398	1
1399	109
1400	15
1401	1
1402	2
1403	1
1404	1
1405	2
1406	1
1407	1
1408	2
1409	1
1410	13
1411	1
1412	4
1413	2
1414	2
1415	1
1416	1
1417	1
1418	1
1419	2
1420	112
1421	4
1422	1
1423	1
1424	2
1425	1
1426	3
1427	1
1428	1
1429	1
1430	5
1431	3
1432	1
1433	26
1434	1
1435	2
1436	1
1437	297
1438	1
1439	1
1440	1
1441	3
1442	1
1443	2
1444	1
1445	1
1446	1
1447	3
1448	1
1449	3
1450	2
1451	1
1452	1
1453	1
1454	1
1455	2
1456	2
1457	7
1458	4
1459	1
1460	10
1461	2
1462	1
1463	4
1464	29
1465	10
1466	1
1467	1
1468	1
1469	1
1470	3
1471	1
1472	1
1473	2
1474	1
1475	8
1476	1
1477	1
1478	1
1479	3
1480	1
1481	3
1482	1
1483	3
1484	2
1485	2
1486	4
1487	1
1488	1
1489	6
1490	50
1491	6
1492	1
1493	1
1494	1
1495	138
1496	3
1497	4
1498	1
1499	1
1500	1
1501	1
1502	1
1503	1
1504	13
1505	3
1506	1
1507	1
1508	1
1509	1
1510	4
1511	1
1512	39
1513	1
1514	1
1515	1
1516	1
1517	1
1518	1
1519	81
1520	1
1521	1
1522	1
1523	15
1524	7
1525	2
1526	43
1527	2
1528	9
1529	1
1530	1
1531	3
1532	9
1533	3
1534	1
1535	1
1536	22
1537	2
1538	1
1539	1
1540	1
1541	1
1542	1
1543	1
1544	1
1545	1
1546	1
1547	52
1548	1
1549	1
1550	3
1551	6
1552	4
1553	12
1554	4
1555	7
1556	1
1557	3
1558	8
1559	1
1560	1
1561	1
1562	1
1563	1
1564	1
1565	1
1566	2
1567	7
1568	1
1569	1
1570	4
1571	1
1572	1
1573	1
1574	1
1575	2
1576	6
1577	2
1578	10
1579	1
1580	1
1581	1
1582	5
1583	125
1584	1
1585	1
1586	30
1587	1
1588	9
1589	36
1590	1
1591	127
1592	1
1593	25
1594	2
1595	1
1596	1
1597	304
1598	1
1599	4
1600	1
1601	1
1602	1
1603	1
1604	1
1605	104
1606	1
1607	1
1608	19
1609	1
1610	30
1611	4
1612	1
1613	1
1614	1
1615	1
1616	9
1617	10
1618	1
1619	1
1620	11
1621	14
1622	8
1623	11
1624	23
1625	1
1626	16
1627	4
1628	16
1629	1
1630	1
1631	1
1632	3
1633	5
1634	5
1635	1
1636	1
1637	10
1638	1
1639	5
1640	1
1641	2
1642	1
1643	1
1644	1
1645	47
1646	1
1647	213
1648	31
1649	5
1650	67
1651	1
1652	14
1653	9
1654	1
1655	1
1656	47
1657	1
1658	1
1659	23
1660	1
1661	20
1662	9
1663	5
1664	1
1665	2
1666	2
1667	47
1668	1
1669	4
1670	1
1671	2
1672	1
1673	1
1674	1
1675	1
1676	1
1677	2
1678	3
1679	4
1680	3
1681	3
1682	3
1683	1
1684	2
1685	36
1686	2
1687	2
1688	1
1689	1
1690	1
1691	1
1692	2
1693	5
1694	303
1695	12
1696	2
1697	3
1698	4
1699	1
1700	1
1701	11
1702	2
1703	1
1704	1
1705	1
1706	1
1707	2
1708	4
1709	1
1710	15
1711	17
1712	1
1713	1
1714	4
1715	1
1716	2
1717	5
1718	1
1719	1
1720	2
1721	1
1722	1
1723	18
1724	1
1725	6
1726	2
1727	2
1728	1
1729	1
1730	4
1731	1
1732	40
1733	1
1734	30
1735	3
1736	1
1737	1
1738	1
1739	10
1740	1
1741	6
1742	5
1743	2
1744	5
1745	1
1746	1
1747	1
1748	3
1749	1
1750	5
1751	6
1752	6
1753	9
1754	1
1755	1
1756	1
1757	1
1758	8
1759	1
1760	1
1761	1
1762	13
1763	1
1764	1
1765	1
1766	1
1767	2
1768	1
1769	1
1770	3
1771	1
1772	4
1773	16
1774	1
1775	1
1776	11
1777	3
1778	2
1779	1
1780	1
1781	1
1782	2
1783	1
1784	1
1785	1
1786	1
1787	1
1788	2
1789	1
1790	3
1791	1
1792	2
1793	1
1794	1
1795	1
1796	19
1797	1
1798	1
1799	4
1800	1
1801	1
1802	4
1803	1
1804	19
1805	1
1806	1
1807	1
1808	3
1809	1
1810	2
1811	3
1812	1
1813	1
1814	4
1815	19
1816	3
1817	1
1818	155
1819	1
1820	1
1821	2
1822	1
1823	1
1824	1
1825	11
1826	3
1827	9
1828	5
1829	1
1830	35
1831	24
1832	2
1833	6
1834	1
1835	1
1836	10
1837	7
1838	1
1839	1
1840	2
1841	52
1842	1
1843	1
1844	2
1845	13
1846	1
1847	2
1848	1
1849	2
1850	11
1851	1
1852	3
1853	2
1854	1
1855	1
1856	28
1857	6
1858	1
1859	2
1860	1
1861	1
1862	1
1863	1
1864	4
1865	5
1866	2
1867	1
1868	1
1869	1
1870	9
1871	1
1872	21
1873	124
1874	127
1875	1
1876	7
1877	1
1878	1
1879	359
1880	1
1881	454
1882	2
1883	1
1884	7
1885	5
1886	3
1887	2
1888	1
1889	1
1890	7
1891	1
1892	4
1893	21
1894	1
1895	5
1896	1
1897	2
1898	1
1899	2
1900	2
1901	1
1902	11
1903	1
1904	2
1905	1
1906	2
1907	1
1908	6
1909	1
1910	1
1911	1
1912	1
1913	5
1914	1
1915	1
1916	1
1917	1
1918	2
1919	266
1920	1
1921	2
1922	1
1923	3
1924	1
1925	1
1926	1
1927	2
1928	1
1929	7
1930	2
1931	1
1932	3
1933	2
1934	54
1935	2
1936	1
1937	1
1938	1
1939	1
1940	1
1941	51
1942	1
1943	1
1944	1
1945	1
1946	1
1947	2
1948	2
1949	2
1950	1
1951	1
1952	1
1953	1
1954	5
1955	34
1956	1
1957	1
1958	1
1959	1
1960	3
1961	10
1962	24
1963	202
1964	1
1965	330
1966	1
1967	1
1968	2
1969	1
1970	1
1971	3
1972	4
1973	1082
1974	4
1975	1
1976	1
1977	1
1978	2
1979	1
1980	1
1981	1
1982	1
1983	34
1984	1
1985	1
1986	4
1987	8
1988	44
1989	1
1990	3
1991	3
1992	7
1993	3
1994	4
1995	1
1996	2
1997	2
1998	1
1999	4
2000	7
2001	1
2002	8
2003	1
2004	1
2005	115
2006	57
2007	135
2008	2
2009	3
2010	1
2011	58
2012	1
2013	2
2014	48
2015	1
2016	1
2017	1
2018	42
2019	1
2020	3
2021	2
2022	2
2023	1
2024	8
2025	2
2026	1
2027	1
2028	1
2029	4
2030	2
2031	2
2032	1
2033	3
2034	4
2035	1
2036	2
2037	3
2038	1
2039	19
2040	2
2041	1
2042	1
2043	1
2044	30
2045	1
2046	1
2047	1
2048	4
2049	3
2050	1
2051	3
2052	2
2053	4
2054	7
2055	3
2056	1
2057	1
2058	1
2059	1
2060	1
2061	2
2062	1
2063	1
2064	3
2065	1
2066	2
2067	4
2068	1
2069	15
2070	1
2071	1
2072	5
2073	1
2074	4
2075	2
2076	1
2077	1
2078	1
2079	2
2080	1
2081	2
2082	2
2083	62
2084	1
2085	1
2086	2
2087	1
2088	1
2089	8
2090	13
2091	20
2092	1
2093	89
2094	1
2095	6
2096	9
2097	4
2098	1
2099	3
2100	3
2101	1
2102	1
2103	3
2104	54
2105	4
2106	1
2107	1
2108	27
2109	37
2110	1
2111	1
2112	1
2113	1
2114	1
2115	4
2116	15
2117	1
2118	2
2119	1
2120	7
2121	1
2122	2
2123	1
2124	2
2125	2
2126	2
2127	11
2128	2
2129	13
2130	1
2131	1
2132	10
2133	10
2134	7
2135	3
2136	2
2137	9
2138	8
2139	1
2140	2
2141	1
2142	1
2143	2
2144	1
2145	2
2146	1
2147	2
2148	6
2149	2
2150	33
2151	1
2152	7
2153	1
2154	1
2155	1
2156	1
2157	1
2158	7
2159	3
2160	1
2161	1
2162	1
2163	1
2164	3
2165	1
2166	5
2167	11
2168	1
2169	2
2170	6
2171	1
2172	1
2173	349
2174	1
2175	1
2176	6
2177	1
2178	2
2179	13
2180	3
2181	2
2182	4
2183	1
2184	1
2185	23
2186	1
2187	2
2188	7
2189	1
2190	1
2191	1
2192	1
2193	39
2194	1
2195	1
2196	1
2197	1
2198	1
2199	2
2200	1
2201	1
2202	7
2203	3
2204	5
2205	2
2206	9
2207	10
2208	1
2209	1
2210	1
2211	18
2212	1
2213	1
2214	2
2215	1
2216	1
2217	1
2218	4
2219	1
2220	1
2221	7
2222	1
2223	1
2224	1
2225	3
2226	1
2227	1
2228	1
2229	1
2230	1
2231	1
2232	56
2233	21
2234	59
2235	2
2236	2
2237	54
2238	1
2239	1
2240	37
2241	1
2242	2
2243	1
2244	1
2245	81
2246	2
2247	9
2248	1
2249	12
2250	1
2251	1
2252	1
2253	1
2254	1
2255	3
2256	1
2257	2
2258	1
2259	1
2260	1
2261	703
2262	1
2263	15
2264	4
2265	1
2266	9
2267	1
2268	1
2269	1
2270	1
2271	1
2272	2
2273	1
2274	6
2275	1
2276	10
2277	10
2278	11
2279	1
2280	24
2281	1
2282	12
2283	61
2284	1
2285	1
2286	1
2287	16
2288	2
2289	1
2290	1
2291	51
2292	99
2293	1
2294	267
2295	6
2296	1
2297	1
2298	1
2299	1
2300	2
2301	3
2302	1
2303	12
2304	2
2305	1
2306	2
2307	1
2308	2
2309	2
2310	9
2311	1
2312	16
2313	2
2314	2
2315	1
2316	1
2317	1
2318	1
2319	1
2320	7
2321	18
2322	6
2323	4
2324	2
2325	2
2326	1
2327	2
2328	6
2329	5
2330	20
2331	1
2332	5
2333	2
2334	1
2335	15
2336	1
2337	3
2338	7
2339	8
2340	14
2341	1
2342	1
2343	2
2344	78
2345	1
2346	1
2347	7
2348	12
2349	8
2350	11
2351	1
2352	2
2353	1
2354	1
2355	1
2356	22
2357	1
2358	3
2359	6
2360	105
2361	10
2362	58
2363	1
2364	1
2365	3
2366	1
2367	1
2368	1
2369	1
2370	1
2371	1
2372	20
2373	1
2374	1
2375	1
2376	4
2377	27
2378	1
2379	3
2380	1
2381	1
2382	1
2383	1
2384	1
2385	1
2386	1
2387	2
2388	3
2389	1
2390	7
2391	2
2392	1
2393	84
2394	1222
2395	4
2396	1
2397	1
2398	1
2399	1
2400	2
2401	1
2402	2
2403	1
2404	1
2405	143
2406	1
2407	37
2408	1
2409	1
2410	5
2411	2
2412	33
2413	1
2414	2
2415	1
2416	277
2417	16
2418	1
2419	18
2420	1
2421	1
2422	128
2423	6
2424	1
2425	3
2426	129
2427	5
2428	1
2429	1
2430	12
2431	15
2432	5
2433	2
2434	10
2435	5
2436	3
2437	1
2438	2
2439	1
2440	1
2441	1
2442	19
2443	3
2444	107
2445	13
2446	2
2447	3
2448	1
2449	7
2450	1
2451	1
2452	1
2453	11
2454	2
2455	2
2456	1
2457	1
2458	1
2459	1
2460	1
2461	1
2462	183
2463	12
2464	3
2465	1
2466	1
2467	6
2468	1
2469	1
2470	2
2471	1
2472	1
2473	1
2474	3
2475	1
2476	1
2477	8
2478	6
2479	11
2480	7
2481	1
2482	2
2483	1
2484	25
2485	12
2486	2
2487	13
2488	1
2489	1
2490	57
2491	1
2492	1
2493	1
2494	1
2495	1
2496	1
2497	11
2498	19
2499	9
2500	1
2501	1
2502	1
2503	1
2504	1
2505	2
2506	17
2507	3
2508	1
2509	1
2510	82
2511	6
2512	1
2513	2
2514	1
2515	1
2516	1
2517	1
2518	1
2519	2
2520	1
2521	9
2522	15
2523	1
2524	1
2525	9
2526	5
2527	2
2528	1
2529	2
2530	3
2531	1
2532	6
2533	56
2534	2
2535	1
2536	1
2537	88
2538	3
2539	6
2540	1
2541	3
2542	2
2543	288
2544	1
2545	1
2546	2
2547	3
2548	3
2549	6
2550	1
2551	1
2552	2
2553	43
2554	11
2555	1
2556	1
2557	1
2558	19
2559	3
2560	1
2561	1
2562	2
2563	2
2564	2
2565	2
2566	1
2567	1
2568	1
2569	2
2570	6
2571	1
2572	1
2573	2
2574	2
2575	1
2576	2
2577	2
2578	3
2579	1
2580	1
2581	1
2582	2
2583	1
2584	4
2585	1
2586	2
2587	1
2588	1
2589	1
2590	2
2591	1
2592	1
2593	3
2594	3
2595	2
2596	1
2597	1
2598	4
2599	1
2600	1
2601	3
2602	4
2603	56
2604	1
2605	2
2606	1
2607	1
2608	1
2609	1
2610	2
2611	2
2612	3
2613	1
2614	2
2615	6
2616	1
2617	1
2618	1
2619	1
2620	1
2621	6
2622	5
2623	1
2624	2
2625	2
2626	1
2627	1
2628	23
2629	2
2630	1
2631	1
2632	1
2633	1
2634	1
2635	1
2636	1
2637	2
2638	1
2639	20
2640	6
2641	27
2642	1
2643	1
2644	1
2645	1
2646	3
2647	5
2648	1
2649	1
2650	1
2651	1
2652	1
2653	1
2654	1
2655	1
2656	22
2657	1
2658	2
2659	1
2660	15
2661	1
2662	3
2663	2
2664	2
2665	1
2666	1
2667	9
2668	1
2669	1
2670	2
2671	3
2672	9
2673	2
2674	5
2675	1
2676	1
2677	3
2678	1
2679	2
2680	35
2681	4
2682	2
2683	1
2684	1
2685	1
2686	1
2687	1
2688	71
2689	2
2690	1
2691	1
2692	6
2693	1
2694	1
2695	1
2696	1
2697	1
2698	1
2699	56
2700	2
2701	3
2702	19
2703	1
2704	10
2705	231
2706	3
2707	1
2708	1
2709	1
2710	40
2711	5
2712	8
2713	1
2714	7
2715	2
2716	30
2717	19
2718	15
2719	1
2720	1
2721	10
2722	6
2723	1
2724	2
2725	1
2726	1
2727	1
2728	4
2729	3
2730	1
2731	5
2732	1
2733	4
2734	2
2735	16
2736	1
2737	1
2738	1
2739	1
2740	1
2741	3
2742	4
2743	1
2744	84
2745	1
2746	1
2747	1
2748	1
2749	1
2750	4
2751	1
2752	4
2753	1
2754	1
2755	2
2756	1
2757	1
2758	1
2759	2
2760	2
2761	2
2762	1
2763	11
2764	1
2765	1
2766	1
2767	1
2768	1
2769	4
2770	4
2771	2
2772	132
2773	13
2774	1
2775	1
2776	1
2777	1
2778	1
2779	1
2780	36
2781	2
2782	3
2783	1
2784	3
2785	1
2786	1
2787	1
2788	2
2789	1
2790	1
2791	1
2792	4
2793	1
2794	2
2795	2
2796	24
2797	6
2798	3
2799	1
2800	1
2801	3
2802	2
2803	2
2804	3
2805	1
2806	2
2807	4
2808	1
2809	5
2810	1
2811	8
2812	5
2813	1
2814	1
2815	1
2816	2
2817	1
2818	1
2819	1
2820	3
2821	1
2822	1
2823	1
2824	1
2825	1
2826	1
2827	1
2828	3
2829	1
2830	2
2831	1
2832	1
2833	5
2834	1
2835	1
2836	1
2837	1
2838	3
2839	2
2840	9
2841	1
2842	1
2843	1
2844	2
2845	7
2846	4
2847	1
2848	1
2849	1
2850	1
2851	1
2852	1
2853	1
2854	1
2855	2
2856	1
2857	2
2858	1
2859	1
2860	1
2861	1
2862	1
2863	2
2864	7
2865	14
2866	2
2867	1
2868	1
2869	6
2870	2
2871	1
2872	1
2873	6
2874	1
2875	18
2876	1
2877	1
2878	1
2879	2
2880	1
2881	9
2882	1
2883	1
2884	1
2885	4
2886	5
2887	1
2888	4
2889	27
2890	2
2891	1
2892	1
2893	2
2894	1
2895	2
2896	1
2897	7
2898	1
2899	2
2900	1
2901	1
2902	2
2903	8
2904	1
2905	3
2906	1
2907	1
2908	1
2909	4
2910	2
2911	1
2912	1
2913	26
2914	3
2915	3
2916	1
2917	1
2918	5
2919	18
2920	7
2921	1
2922	1
2923	1
2924	1
2925	1
2926	2
2927	1
2928	3
2929	1
2930	8
2931	1
2932	1
2933	181
2934	1
2935	77
2936	8
2937	349
2938	17
2939	1
2940	27
2941	1
2942	2
2943	10
2944	1
2945	16
2946	1
2947	3
2948	3
2949	2
2950	3
2951	1
2952	1
2953	424
2954	1
2955	1
2956	2
2957	1
2958	1
2959	1
2960	24
2961	2
2962	1
2963	1
2964	2
2965	23
2966	1
2967	2
2968	1
2969	3
2970	1
2971	58
2972	1
2973	1
2974	1
2975	1
2976	20
2977	1
2978	62
2979	1
2980	1
2981	1
2982	78
2983	16
2984	1
2985	4
2986	1
2987	4
2988	3
2989	1
2990	1
2991	1
2992	2
2993	2
2994	4
2995	1
2996	16
2997	2
2998	5
